# Un caso por fila. dv_ms es el impulso tangencial planificado (signo = sentido); sens_m_per_mms es la separacion abierta en el encuentro por mm/s aplicado un medio periodo antes.
sigma_nav_m,sigma_obj_m,dInc_deg,vrel_ms,bplane_angle_deg,miss0_m,sens_m_per_mms,d_target_m,dv_ms,converged
12,300,119.5738939,12421.46687,186.5443177,63.86508665,0.957845926,957.8324182,0.0931391392,1
32.1,10,119.5738939,12421.46687,186.5443177,63.86508665,0.957845926,211.7725956,0.01909695921,1
32.1,30,119.5738939,12421.46687,186.5443177,63.86508665,0.957845926,248.0451027,0.02280522704,1
32.1,100,119.5738939,12421.46687,186.5443177,63.86508665,0.957845926,424.8701281,0.04051897652,1
32.1,300,119.5738939,12421.46687,186.5443177,63.86508665,0.957845926,959.4766494,0.09330102586,1
40,10,119.5738939,12421.46687,186.5443177,63.86508665,0.957845926,224.3278116,0.02038616067,1
40,30,119.5738939,12421.46687,186.5443177,63.86508665,0.957845926,256.4030646,0.02365357688,1
40,100,119.5738939,12421.46687,186.5443177,63.86508665,0.957845926,427.9610716,0.04082604974,1
40,300,119.5738939,12421.46687,186.5443177,63.86508665,0.957845926,960.5314404,0.09340487716,1
100,10,119.5738939,12421.46687,186.5443177,63.86508665,0.957845926,325.2844077,0.03058995078,1
100,30,119.5738939,12421.46687,186.5443177,63.86508665,0.957845926,341.106285,0.03217326693,1
100,100,119.5738939,12421.46687,186.5443177,63.86508665,0.957845926,470.0974185,0.04500758887,1
100,300,119.5738939,12421.46687,186.5443177,63.86508665,0.957845926,975.9305152,0.09492096406,1
250,10,119.5738939,12421.46687,186.5443177,63.86508665,0.957845926,583.8486183,0.05626547217,1
250,30,119.5738939,12421.46687,186.5443177,63.86508665,0.957845926,590.4788442,0.05692066854,1
250,100,119.5738939,12421.46687,186.5443177,63.86508665,0.957845926,659.8650383,0.0637727319,1
250,300,119.5738939,12421.46687,186.5443177,63.86508665,0.957845926,1066.330299,0.1038192036,1
4.8,10,153.413669,13988.89945,292.0963019,125.0258801,4.304196894,164.842889,0.009050772964,1
4.8,30,153.413669,13988.89945,292.0963019,125.0258801,4.304196894,187.8132541,0.01416985374,1
4.8,100,153.413669,13988.89945,292.0963019,125.0258801,4.304196894,273.2406403,0.03292482219,1
4.8,300,153.413669,13988.89945,292.0963019,125.0258801,4.304196894,518.9733578,0.08611504428,1
12,10,153.413669,13988.89945,292.0963019,125.0258801,4.304196894,174.1493551,0.01113102799,1
12,30,153.413669,13988.89945,292.0963019,125.0258801,4.304196894,192.3405502,0.01517328407,1
12,100,153.413669,13988.89945,292.0963019,125.0258801,4.304196894,274.7041916,0.03324386281,1
12,300,153.413669,13988.89945,292.0963019,125.0258801,4.304196894,519.4647733,0.0862210161,1
32.1,10,153.413669,13988.89945,292.0963019,125.0258801,4.304196894,206.9422633,0.01839992418,1
32.1,30,153.413669,13988.89945,292.0963019,125.0258801,4.304196894,216.722951,0.02055412262,1
32.1,100,153.413669,13988.89945,292.0963019,125.0258801,4.304196894,284.9457869,0.03547504777,1
32.1,300,153.413669,13988.89945,292.0963019,125.0258801,4.304196894,523.0461751,0.08699330641,1
40,10,153.413669,13988.89945,292.0963019,125.0258801,4.304196894,220.3647025,0.02135495703,1
40,30,153.413669,13988.89945,292.0963019,125.0258801,4.304196894,228.4902681,0.02313957335,1
40,100,153.413669,13988.89945,292.0963019,125.0258801,4.304196894,291.1351672,0.03682233358,1
40,300,153.413669,13988.89945,292.0963019,125.0258801,4.304196894,525.3294802,0.08748565381,1
100,10,153.413669,13988.89945,292.0963019,125.0258801,4.304196894,323.6409841,0.04388657301,1
100,30,153.413669,13988.89945,292.0963019,125.0258801,4.304196894,327.089588,0.04463504479,1
100,100,153.413669,13988.89945,292.0963019,125.0258801,4.304196894,362.4126536,0.05229271256,1
100,300,153.413669,13988.89945,292.0963019,125.0258801,4.304196894,557.5195931,0.09442504679,1
250,10,153.413669,13988.89945,292.0963019,125.0258801,4.304196894,583.1872475,0.09995627553,1
250,30,153.413669,13988.89945,292.0963019,125.0258801,4.304196894,584.5810882,0.1002565925,1
250,100,153.413669,13988.89945,292.0963019,125.0258801,4.304196894,600.1323532,0.1036069604,1
250,300,153.413669,13988.89945,292.0963019,125.0258801,4.304196894,718.8340872,0.1291649822,1
4.8,10,87.579543,9947.03649,337.2347979,31.01452915,2.321113534,167.9980372,0.01048890345,1
4.8,30,87.579543,9947.03649,337.2347979,31.01452915,2.321113534,198.6045685,0.0126114772,1
4.8,100,87.579543,9947.03649,337.2347979,31.01452915,2.321113534,309.8438431,0.02028261648,1
4.8,300,87.579543,9947.03649,337.2347979,31.01452915,2.321113534,628.9546196,0.04218937003,1
12,10,87.579543,9947.03649,337.2347979,31.01452915,2.321113534,176.2070476,0.01105909824,1
12,30,87.579543,9947.03649,337.2347979,31.01452915,2.321113534,202.2042534,0.01286059483,1
12,100,87.579543,9947.03649,337.2347979,31.01452915,2.321113534,310.9749489,0.02036043155,1
12,300,87.579543,9947.03649,337.2347979,31.01452915,2.321113534,629.3332949,0.04221533845,1
32.1,10,87.579543,9947.03649,337.2347979,31.01452915,2.321113534,207.8449595,0.01325078446,1
32.1,30,87.579543,9947.03649,337.2347979,31.01452915,2.321113534,223.3792483,0.01432435711,1
32.1,100,87.579543,9947.03649,337.2347979,31.01452915,2.321113534,319.0330269,0.02091472432,1
32.1,300,87.579543,9947.03649,337.2347979,31.01452915,2.321113534,632.0991989,0.04240501492,1
40,10,87.579543,9947.03649,337.2347979,31.01452915,2.321113534,221.0971824,0.01416672734,1
40,30,87.579543,9947.03649,337.2347979,31.01452915,2.321113534,234.2216366,0.01507292848,1
40,100,87.579543,9947.03649,337.2347979,31.01452915,2.321113534,324.0141781,0.02125730737,1
40,300,87.579543,9947.03649,337.2347979,31.01452915,2.321113534,633.8681717,0.04252632429,1
100,10,87.579543,9947.03649,337.2347979,31.01452915,2.321113534,323.9390966,0.02125214389,1
100,30,87.579543,9947.03649,337.2347979,31.01452915,2.321113534,329.7033224,0.02164853351,1
100,100,87.579543,9947.03649,337.2347979,31.01452915,2.321113534,385.5439114,0.02548620298,1
100,300,87.579543,9947.03649,337.2347979,31.01452915,2.321113534,659.242975,0.04426635872,1
250,10,87.579543,9947.03649,337.2347979,31.01452915,2.321113534,583.3068305,0.039058729,1
250,30,87.579543,9947.03649,337.2347979,31.01452915,2.321113534,585.6527104,0.03921962849,1
250,100,87.579543,9947.03649,337.2347979,31.01452915,2.321113534,611.4985744,0.04099225101,1
250,300,87.579543,9947.03649,337.2347979,31.01452915,2.321113534,795.6224962,0.05361651767,1
4.8,10,88.96175071,10071.47015,224.2118334,128.175939,9.26869023,177.4963429,0.004322921041,1
4.8,30,88.96175071,10071.47015,224.2118334,128.175939,9.26869023,229.0663003,0.008337296871,1
4.8,100,88.96175071,10071.47015,224.2118334,128.175939,9.26869023,412.2251078,0.02164260401,1
4.8,300,88.96175071,10071.47015,224.2118334,128.175939,9.26869023,936.3237912,0.05837210585,1
12,10,88.96175071,10071.47015,224.2118334,128.175939,9.26869023,183.4503942,0.004801887863,1
12,30,88.96175071,10071.47015,224.2118334,128.175939,9.26869023,231.3287148,0.008508219742,1
12,100,88.96175071,10071.47015,224.2118334,128.175939,9.26869023,412.9161219,0.02169172548,1
12,300,88.96175071,10071.47015,224.2118334,128.175939,9.26869023,936.554502,0.05838817405,1
32.1,10,88.96175071,10071.47015,224.2118334,128.175939,9.26869023,211.4667298,0.006995723015,1
32.1,30,88.96175071,10071.47015,224.2118334,128.175939,9.26869023,246.29948,0.009631892478,1
32.1,100,88.96175071,10071.47015,224.2118334,128.175939,9.26869023,417.9255814,0.02204770244,1
32.1,300,88.96175071,10071.47015,224.2118334,128.175939,9.26869023,938.243119,0.05850577909,1
40,10,88.96175071,10071.47015,224.2118334,128.175939,9.26869023,224.0738069,0.007958965443,1
40,30,88.96175071,10071.47015,224.2118334,128.175939,9.26869023,254.7967549,0.0102646619,1
40,100,88.96175071,10071.47015,224.2118334,128.175939,9.26869023,421.0957159,0.02227286353,1
40,300,88.96175071,10071.47015,224.2118334,128.175939,9.26869023,939.3262853,0.05858121597,1
100,10,88.96175071,10071.47015,224.2118334,128.175939,9.26869023,325.1768503,0.01541076443,1
100,30,88.96175071,10071.47015,224.2118334,128.175939,9.26869023,340.216613,0.01649512495,1
100,100,88.96175071,10071.47015,224.2118334,128.175939,9.26869023,464.1542411,0.02532354051,1
100,300,88.96175071,10071.47015,224.2118334,128.175939,9.26869023,955.1310357,0.05968184096,1
250,10,88.96175071,10071.47015,224.2118334,128.175939,9.26869023,583.8051739,0.03374831855,1
250,30,88.96175071,10071.47015,224.2118334,128.175939,9.26869023,590.0935808,0.03418958903,1
250,100,88.96175071,10071.47015,224.2118334,128.175939,9.26869023,656.1550031,0.03881889428,1
250,300,88.96175071,10071.47015,224.2118334,128.175939,9.26869023,1047.627977,0.06612008451,1
4.8,10,90.29110673,10189.76371,214.3011272,261.8385754,7.858059506,165.6254051,0,1
4.8,30,90.29110673,10189.76371,214.3011272,261.8385754,7.858059506,190.5514435,0,1
4.8,100,90.29110673,10189.76371,214.3011272,261.8385754,7.858059506,282.5611125,0.002396459632,1
4.8,300,90.29110673,10189.76371,214.3011272,261.8385754,7.858059506,546.9875024,0.02486091247,1
12,10,90.29110673,10189.76371,214.3011272,261.8385754,7.858059506,174.6380455,0,1
12,30,90.29110673,10189.76371,214.3011272,261.8385754,7.858059506,194.8028969,0,1
12,100,90.29110673,10189.76371,214.3011272,261.8385754,7.858059506,283.9228455,0.002544095863,1
12,300,90.29110673,10189.76371,214.3011272,261.8385754,7.858059506,547.4442817,0.02489577116,1
32.1,10,90.29110673,10189.76371,214.3011272,261.8385754,7.858059506,207.1512317,0,1
32.1,30,90.29110673,10189.76371,214.3011272,261.8385754,7.858059506,218.3120017,0,1
32.1,100,90.29110673,10189.76371,214.3011272,261.8385754,7.858059506,293.5080435,0.003557572918,1
32.1,300,90.29110673,10189.76371,214.3011272,261.8385754,7.858059506,550.7757316,0.02514984643,1
40,10,90.29110673,10189.76371,214.3011272,261.8385754,7.858059506,220.5339159,0,1
40,30,90.29110673,10189.76371,214.3011272,261.8385754,7.858059506,229.8454731,0,1
40,100,90.29110673,10189.76371,214.3011272,261.8385754,7.858059506,299.3429897,0.004155140151,1
40,300,90.29110673,10189.76371,214.3011272,261.8385754,7.858059506,552.9019199,0.02531185523,1
100,10,90.29110673,10189.76371,214.3011272,261.8385754,7.858059506,323.7096235,0.006529705407,1
100,30,90.29110673,10189.76371,214.3011272,261.8385754,7.858059506,327.6943994,0.006903057131,1
100,100,90.29110673,10189.76371,214.3011272,261.8385754,7.858059506,367.9525833,0.01051096101,1
100,300,90.29110673,10189.76371,214.3011272,261.8385754,7.858059506,583.0472919,0.02759743945,1
250,10,90.29110673,10189.76371,214.3011272,261.8385754,7.858059506,583.2147658,0.02761008149,1
250,30,90.29110673,10189.76371,214.3011272,261.8385754,7.858059506,584.8278965,0.02773182178,1
250,100,90.29110673,10189.76371,214.3011272,261.8385754,7.858059506,602.7729327,0.02908263767,1
250,300,90.29110673,10189.76371,214.3011272,261.8385754,7.858059506,737.3925068,0.0390605472,1
4.8,10,85.32691586,9741.150104,143.0240254,253.4127089,-8.679576336,167.6839093,0,1
4.8,30,85.32691586,9741.150104,143.0240254,253.4127089,-8.679576336,197.5555028,0,1
4.8,100,85.32691586,9741.150104,143.0240254,253.4127089,-8.679576336,306.2983844,-0.005215746478,1
4.8,300,85.32691586,9741.150104,143.0240254,253.4127089,-8.679576336,618.3051405,-0.02905796515,1
12,10,85.32691586,9741.150104,143.0240254,253.4127089,-8.679576336,175.992319,0,1
12,30,85.32691586,9741.150104,143.0240254,253.4127089,-8.679576336,201.2289552,0,1
12,100,85.32691586,9741.150104,143.0240254,253.4127089,-8.679576336,307.4549617,-0.005319354909,1
12,300,85.32691586,9741.150104,143.0240254,253.4127089,-8.679576336,618.69242,-0.029085534,1
32.1,10,85.32691586,9741.150104,143.0240254,253.4127089,-8.679576336,207.7479926,0,1
32.1,30,85.32691586,9741.150104,143.0240254,253.4127089,-8.679576336,222.6886225,0,1
32.1,100,85.32691586,9741.150104,143.0240254,253.4127089,-8.679576336,315.6843232,-0.006048249416,1
32.1,300,85.32691586,9741.150104,143.0240254,253.4127089,-8.679576336,621.5207467,-0.02928680838,1
40,10,85.32691586,9741.150104,143.0240254,253.4127089,-8.679576336,221.0183121,0,1
40,30,85.32691586,9741.150104,143.0240254,253.4127089,-8.679576336,233.6206066,0,1
40,100,85.32691586,9741.150104,143.0240254,253.4127089,-8.679576336,320.7631838,-0.00649138247,1
40,300,85.32691586,9741.150104,143.0240254,253.4127089,-8.679576336,623.329256,-0.02941545147,1
100,10,85.32691586,9741.150104,143.0240254,253.4127089,-8.679576336,323.9068735,-0.006763320816,1
100,30,85.32691586,9741.150104,143.0240254,253.4127089,-8.679576336,329.4224229,-0.007236385198,1
100,100,85.32691586,9741.150104,143.0240254,253.4127089,-8.679576336,383.15245,-0.01163949878,1
100,300,85.32691586,9741.150104,143.0240254,253.4127089,-8.679576336,649.240007,-0.03125389174,1
250,10,85.32691586,9741.150104,143.0240254,253.4127089,-8.679576336,583.2938964,-0.02655648807,1
250,30,85.32691586,9741.150104,143.0240254,253.4127089,-8.679576336,585.5369167,-0.02671732566,1
250,100,85.32691586,9741.150104,143.0240254,253.4127089,-8.679576336,610.2825925,-0.02848639837,1
250,300,85.32691586,9741.150104,143.0240254,253.4127089,-8.679576336,787.7621693,-0.04096882573,1
4.8,10,128.8871732,12967.69138,333.4064462,257.6143932,3.871599203,166.7254591,0,1
4.8,30,128.8871732,12967.69138,333.4064462,257.6143932,3.871599203,194.3250362,0,1
4.8,100,128.8871732,12967.69138,333.4064462,257.6143932,3.871599203,295.3658081,0.00795667249,1
4.8,300,128.8871732,12967.69138,333.4064462,257.6143932,3.871599203,585.462976,0.04843343504,1
12,10,128.8871732,12967.69138,333.4064462,257.6143932,3.871599203,175.3499701,0,1
12,30,128.8871732,12967.69138,333.4064462,257.6143932,3.871599203,198.2450913,0,1
12,100,128.8871732,12967.69138,333.4064462,257.6143932,3.871599203,296.6086565,0.008183260824,1
12,300,128.8871732,12967.69138,333.4064462,257.6143932,3.871599203,585.8794369,0.04848533053,1
32.1,10,128.8871732,12967.69138,333.4064462,257.6143932,3.871599203,207.4617349,0,1
32.1,30,128.8871732,12967.69138,333.4064462,257.6143932,3.871599203,220.6174117,0,1
32.1,100,128.8871732,12967.69138,333.4064462,257.6143932,3.871599203,305.4134105,0.009749835299,1
32.1,300,128.8871732,12967.69138,333.4064462,257.6143932,3.871599203,588.9192562,0.04886392172,1
40,10,128.8871732,12967.69138,333.4064462,257.6143932,3.871599203,220.78574,0,1
40,30,128.8871732,12967.69138,333.4064462,257.6143932,3.871599203,231.8265778,0,1
40,100,128.8871732,12967.69138,333.4064462,257.6143932,3.871599203,310.816971,0.01068154692,1
40,300,128.8871732,12967.69138,333.4064462,257.6143932,3.871599203,590.8615242,0.04910563459,1
100,10,128.8871732,12967.69138,333.4064462,257.6143932,3.871599203,323.8120277,0.01284626541,1
100,30,128.8871732,12967.69138,333.4064462,257.6143932,3.871599203,328.5933617,0.01361962136,1
100,100,128.8871732,12967.69138,333.4064462,257.6143932,3.871599203,375.9692416,0.02081285587,1
100,300,128.8871732,12967.69138,333.4064462,257.6143932,3.871599203,618.5711082,0.05253932711,1
250,10,128.8871732,12967.69138,333.4064462,257.6143932,3.871599203,583.2558378,0.04815828877,1
250,30,128.8871732,12967.69138,333.4064462,257.6143932,3.871599203,585.1960349,0.04840016776,1
250,100,128.8871732,12967.69138,333.4064462,257.6143932,3.871599203,606.6859951,0.05106981432,1
250,300,128.8871732,12967.69138,333.4064462,257.6143932,3.871599203,764.0512059,0.07023137313,1
4.8,10,41.35592777,5075.68724,128.1087295,190.3117869,-14.10190533,172.2809113,0,1
4.8,30,41.35592777,5075.68724,128.1087295,190.3117869,-14.10190533,212.5698897,-0.001452515151,1
4.8,100,41.35592777,5075.68724,128.1087295,190.3117869,-14.10190533,356.8840763,-0.009908875885,1
4.8,300,41.35592777,5075.68724,128.1087295,190.3117869,-14.10190533,770.2066022,-0.03234100349,1
12,10,41.35592777,5075.68724,128.1087295,190.3117869,-14.10190533,179.3141435,0,1
12,30,41.35592777,5075.68724,128.1087295,190.3117869,-14.10190533,215.4054363,-0.001632099767,1
12,100,41.35592777,5075.68724,128.1087295,190.3117869,-14.10190533,357.7592382,-0.009957888395,1
12,300,41.35592777,5075.68724,128.1087295,190.3117869,-14.10190533,770.4990809,-0.03235665183,1
32.1,10,41.35592777,5075.68724,128.1087295,190.3117869,-14.10190533,209.3173584,-0.001245206118,1
32.1,30,41.35592777,5075.68724,128.1087295,190.3117869,-14.10190533,233.2892616,-0.002743611208,1
32.1,100,41.35592777,5075.68724,128.1087295,190.3117869,-14.10190533,364.0633809,-0.01031052174,1
32.1,300,41.35592777,5075.68724,128.1087295,190.3117869,-14.10190533,772.6382091,-0.03247109622,1
40,10,41.35592777,5075.68724,128.1087295,190.3117869,-14.10190533,222.3002006,-0.002064678545,1
40,30,41.35592777,5075.68724,128.1087295,190.3117869,-14.10190533,242.9831764,-0.003333416647,1
40,100,41.35592777,5075.68724,128.1087295,190.3117869,-14.10190533,368.0181209,-0.01053137029,1
40,300,41.35592777,5075.68724,128.1087295,190.3117869,-14.10190533,774.0089017,-0.03254442496,1
100,10,41.35592777,5075.68724,128.1087295,190.3117869,-14.10190533,324.4342828,-0.00808003315,1
100,30,41.35592777,5075.68724,128.1087295,190.3117869,-14.10190533,333.9724737,-0.00862011563,1
100,100,41.35592777,5075.68724,128.1087295,190.3117869,-14.10190533,419.688526,-0.01339507242,1
100,300,41.35592777,5075.68724,128.1087295,190.3117869,-14.10190533,793.8843913,-0.03360737792,1
250,10,41.35592777,5075.68724,128.1087295,190.3117869,-14.10190533,583.5058466,-0.0223134073,1
250,30,41.35592777,5075.68724,128.1087295,190.3117869,-14.10190533,587.4309901,-0.02252527523,1
250,100,41.35592777,5075.68724,128.1087295,190.3117869,-14.10190533,629.824865,-0.02481003472,1
250,300,41.35592777,5075.68724,128.1087295,190.3117869,-14.10190533,906.3644025,-0.03961275879,1
4.8,10,63.61037914,7575.586396,173.1621923,283.2312656,-1.920566727,164.8324629,0,1
4.8,30,63.61037914,7575.586396,173.1621923,283.2312656,-1.920566727,187.7764159,0,1
4.8,100,63.61037914,7575.586396,173.1621923,283.2312656,-1.920566727,273.1150499,0,1
4.8,300,63.61037914,7575.586396,173.1621923,283.2312656,-1.920566727,518.5958215,-0.02343226448,1
12,10,63.61037914,7575.586396,173.1621923,283.2312656,-1.920566727,174.1429484,0,1
12,30,63.61037914,7575.586396,173.1621923,283.2312656,-1.920566727,192.3076541,0,1
12,100,63.61037914,7575.586396,173.1621923,283.2312656,-1.920566727,274.5800767,0,1
12,300,63.61037914,7575.586396,173.1621923,283.2312656,-1.920566727,519.0877397,-0.02346633657,1
32.1,10,63.61037914,7575.586396,173.1621923,283.2312656,-1.920566727,206.9395465,0,1
32.1,30,63.61037914,7575.586396,173.1621923,283.2312656,-1.920566727,216.7020809,0,1
32.1,100,63.61037914,7575.586396,173.1621923,283.2312656,-1.920566727,284.8311,-0.0006797586365,1
32.1,300,63.61037914,7575.586396,173.1621923,283.2312656,-1.920566727,522.6727648,-0.02371424682,1
40,10,63.61037914,7575.586396,173.1621923,283.2312656,-1.920566727,220.3625039,0,1
40,30,63.61037914,7575.586396,173.1621923,283.2312656,-1.920566727,228.4725277,0,1
40,100,63.61037914,7575.586396,173.1621923,283.2312656,-1.920566727,291.0255137,-0.002418905188,1
40,300,63.61037914,7575.586396,173.1621923,283.2312656,-1.920566727,524.9583439,-0.02387193559,1
100,10,63.61037914,7575.586396,173.1621923,283.2312656,-1.920566727,323.6400932,-0.007390610111,1
100,30,63.61037914,7575.586396,173.1621923,283.2312656,-1.920566727,327.0817258,-0.007789271423,1
